"","lwage","educ","nearc4","smsa","exper","expersq","fatheduc","motheduc","age","black","south","IQ","married"
"1554",5.98393630981445,11,1,1,9,81,NA,NA,26,1,1,NA,1
"1555",6.62007331848145,10,1,1,18,324,10,NA,34,0,1,94,1
"1556",6.10924768447876,12,1,1,7,49,8,12,25,0,1,86,1
"1557",6.76272964477539,13,1,1,6,36,9,7,25,1,1,110,1
"1558",6.28226661682129,8,1,1,10,100,9,10,24,0,1,NA,6
"1559",6.74051952362061,16,1,1,5,25,12,8,27,0,0,114,1
"1560",6.63200187683105,16,1,1,4,16,12,8,26,0,0,130,6
"1561",6.39692974090576,16,1,1,2,4,12,8,24,0,1,119,6
"1562",6.9373140335083,12,1,1,16,256,8,NA,34,0,1,94,1
"1563",6.77536630630493,14,1,1,12,144,10,8,32,0,1,125,1
"1564",6.34212160110474,12,1,1,14,196,NA,NA,32,0,1,100,1
"1565",6.27852153778076,16,1,1,3,9,14,14,25,0,1,108,6
"1566",6.17586708068848,12,1,1,7,49,10,8,25,0,1,NA,1
"1567",6.40357398986816,12,1,1,10,100,NA,11,28,1,1,83,1
"1568",6.48768424987793,12,1,1,9,81,12,12,27,0,1,86,1
"1569",6.43775177001953,12,1,1,13,169,NA,12,31,0,1,101,1
"1570",5.63478946685791,12,1,1,11,121,NA,10,29,1,1,70,1
"1571",6.21460819244385,10,1,1,12,144,8,7,28,0,1,75,1
"1572",6.28226661682129,12,1,1,8,64,8,7,26,0,1,105,1
"1573",6.706862449646,10,1,1,10,100,NA,NA,26,0,1,85,1
"1574",6.43615055084229,10,1,1,18,324,NA,NA,34,0,1,NA,1
"1575",6.40357398986816,10,1,1,12,144,NA,9,28,0,1,89,1
"1576",6.22455835342407,12,1,1,13,169,12,12,31,0,0,80,1
"1577",6.62007331848145,12,1,1,12,144,12,12,30,0,0,72,1
"1578",6.58063936233521,12,1,1,14,196,11,8,32,0,0,NA,1
"1579",6.5132303237915,18,1,1,8,64,12,12,32,0,0,115,1
"1580",6.81673574447632,16,1,1,11,121,17,12,33,0,1,115,1
"1581",6.77878475189209,17,1,1,7,49,18,18,30,1,1,102,1
"1582",6.05678415298462,12,1,1,8,64,8,13,26,1,1,NA,1
"1583",6.67456150054932,8,1,1,10,100,12,12,24,1,1,NA,1
"1584",5.7899603843689,14,1,1,9,81,10,10,29,1,1,99,4
"1585",5.74620342254639,10,1,1,14,196,NA,NA,30,1,1,NA,5
"1586",6.66695690155029,16,1,1,12,144,14,12,34,1,0,NA,1
"1587",5.8200831413269,18,1,1,7,49,14,12,31,0,0,107,1
"1588",5.95324325561523,10,1,1,14,196,NA,4,30,1,1,66,6
"1589",6.27098846435547,16,1,1,5,25,8,8,27,1,1,108,5
"1590",6.06145715713501,10,1,0,17,289,NA,NA,33,1,1,NA,1
"1591",6.89162588119507,12,1,0,9,81,7,7,27,0,0,94,2
"1592",6.70563888549805,12,1,1,16,256,3,8,34,0,1,93,6
"1593",6.61338424682617,14,1,1,12,144,7,8,32,1,1,NA,1
"1594",5.84354448318481,10,1,1,8,64,4,0,24,1,1,NA,6
"1595",6.3171648979187,14,1,1,14,196,NA,12,34,1,1,NA,1
"1596",5.57215404510498,13,1,1,5,25,6,12,24,1,1,85,6
"1597",6.61338424682617,18,1,1,8,64,16,16,32,1,1,99,1
"1598",6.51174545288086,17,1,1,6,36,13,13,29,1,1,NA,6
"1599",6.58063936233521,17,1,1,9,81,14,13,32,1,1,86,5
"1600",6.08221912384033,13,1,1,11,121,NA,11,30,1,1,NA,1
"1601",6.30078601837158,12,0,1,8,64,NA,12,26,1,1,95,1
"1602",5.52146100997925,14,0,1,5,25,NA,12,25,1,1,114,6
"1603",6.43615055084229,14,0,1,7,49,NA,11,27,1,1,74,4
"1604",5.99146461486816,13,0,1,10,100,8,10,29,0,1,NA,6
"1605",6.35784244537354,16,0,1,7,49,16,16,29,0,1,128,1
"1606",6.70073127746582,16,0,1,3,9,18,18,25,1,1,111,6
"1607",6.43775177001953,12,0,1,16,256,12,11,34,1,1,101,4
"1608",6.18414878845215,14,0,1,6,36,12,11,26,1,1,111,5
"1609",6.73459148406982,16,0,1,6,36,10,12,28,0,1,92,6
"1610",6.76272964477539,16,0,1,5,25,10,12,27,0,1,100,1
"1611",5.78382539749146,16,0,1,4,16,14,12,26,0,1,123,1
"1612",6.16751670837402,14,0,1,6,36,9,10,26,1,1,69,1
"1613",5.52146100997925,16,0,1,3,9,9,10,25,1,1,79,1
"1614",6.21460819244385,12,0,1,6,36,10,9,24,0,1,NA,6
"1615",6.2441668510437,13,0,1,6,36,8,10,25,0,1,106,6
"1616",5.5451774597168,18,0,1,4,16,NA,5,28,0,1,106,6
"1617",6.57646942138672,13,0,1,5,25,NA,5,24,0,1,115,6
"1618",6.67959928512573,18,0,1,6,36,17,13,30,0,0,NA,1
"1619",6.62007331848145,12,0,1,7,49,10,12,25,0,1,108,1
"1620",6.03787088394165,12,0,1,6,36,10,11,24,1,1,NA,4
"1621",6.06610822677612,12,0,1,8,64,NA,NA,26,1,1,69,1
"1622",6.05208921432495,12,0,1,7,49,NA,NA,25,1,0,86,1
"1623",5.39362764358521,12,0,1,13,169,10,11,31,1,1,76,6
"1624",6.5294189453125,13,0,1,10,100,9,9,29,1,1,115,1
"1625",6.21460819244385,15,0,1,13,169,14,12,34,0,1,104,1
"1626",6.31173467636108,16,0,1,4,16,10,12,26,0,1,115,6
"1627",6.55108022689819,11,0,1,8,64,12,12,25,0,1,93,1
"1628",6.56103086471558,12,1,1,14,196,8,8,32,0,1,91,1
"1629",6.25958156585693,17,1,1,5,25,18,14,28,0,1,125,1
"1630",6.07073783874512,12,1,1,6,36,0,3,24,0,1,NA,1
"1631",6.13556480407715,14,1,1,5,25,5,4,25,0,1,89,1
"1632",5.98393630981445,12,1,1,6,36,5,4,24,0,1,NA,1
"1633",5.99146461486816,15,1,1,5,25,9,5,26,0,1,92,1
"1634",6.7707896232605,18,1,1,4,16,14,8,28,0,0,127,4
"1635",5.93489408493042,12,1,1,8,64,7,10,26,0,1,80,1
"1636",5.89715385437012,12,1,1,9,81,5,8,27,0,1,NA,1
"1637",6.86901426315308,15,1,1,10,100,12,10,31,0,1,NA,1
"1638",6.68586111068726,15,1,1,9,81,12,15,30,0,1,112,4
"1639",5.99146461486816,5,1,1,21,441,0,4,32,0,1,NA,1
"1640",6.29156923294067,13,1,1,10,100,NA,12,29,1,1,NA,4
"1641",6.10924768447876,10,1,1,14,196,9,9,30,0,1,90,1
"1642",6.08221912384033,15,1,1,6,36,NA,16,27,1,1,NA,4
"1643",5.88610410690308,12,1,1,8,64,4,9,26,1,1,84,5
"1644",6.27098846435547,12,1,1,9,81,12,12,27,0,1,NA,1
"1645",6.58063936233521,12,1,1,8,64,NA,NA,26,1,1,120,1
"1646",5.84354448318481,2,1,1,23,529,NA,10,31,0,1,NA,5
"1647",6.95844841003418,11,1,1,10,100,NA,NA,27,0,0,NA,1
"1648",6.58755016326904,16,1,1,6,36,16,NA,28,0,1,106,6
"1649",6.29710912704468,12,1,1,15,225,NA,NA,33,1,0,76,5
"1650",7.09174203872681,16,1,1,11,121,8,6,33,0,0,115,1
"1651",5.99146461486816,16,1,1,2,4,NA,12,24,0,1,NA,1
"1652",5.92692613601685,9,1,1,17,289,NA,NA,32,1,1,89,1
"1653",5.63835477828979,11,1,1,13,169,NA,NA,30,1,1,NA,1
"1654",4.84418725967407,12,1,1,6,36,NA,10,24,1,1,NA,5
"1655",7.23921489715576,12,1,1,14,196,NA,7,32,1,0,102,6
"1656",6.47543287277222,12,1,0,12,144,10,9,30,0,1,104,1
"1657",6.04025459289551,16,1,1,9,81,11,8,31,0,1,NA,5
"1658",6.1202974319458,16,1,1,5,25,11,8,27,0,1,122,1
"1659",6.4937539100647,12,1,1,7,49,9,6,25,1,1,107,1
"1660",5.94017124176025,12,1,0,6,36,12,8,24,0,1,NA,1
"1661",5.75257253646851,10,1,1,18,324,NA,NA,34,1,1,NA,4
"1662",6.11368227005005,14,1,1,4,16,NA,NA,24,0,1,NA,1
"1663",6.43775177001953,12,1,1,10,100,12,12,28,0,1,100,1
"1664",6.39859485626221,14,1,1,4,16,8,NA,24,0,1,NA,6
"1665",6.21260595321655,13,1,1,8,64,7,12,27,0,1,100,1
"1666",6.54102993011475,8,0,1,17,289,8,10,31,0,1,NA,1
"1667",6.28226661682129,18,1,0,8,64,15,15,32,0,1,129,1
"1668",6.1420373916626,7,1,1,13,169,1,8,26,0,0,NA,1
"1669",5.99146461486816,12,1,0,6,36,NA,9,24,0,1,NA,1
"1670",5.90808296203613,18,1,0,3,9,17,16,27,0,1,129,1
"1671",6.55108022689819,8,1,0,11,121,4,5,25,0,1,NA,1
"1672",6.86901426315308,16,1,1,9,81,16,12,31,0,0,112,1
"1673",5.89989757537842,6,1,0,12,144,NA,8,24,0,1,NA,1
"1674",6.16331481933594,9,1,0,18,324,7,3,33,0,1,NA,6
"1675",5.29831743240356,12,1,0,6,36,7,3,24,0,1,NA,1
"1676",6.39692974090576,9,1,1,9,81,NA,NA,24,1,0,NA,1
"1677",6.22455835342407,12,1,1,9,81,8,NA,27,1,0,76,6
"1678",6.35784244537354,16,1,1,9,81,12,12,31,1,1,82,1
"1679",6.12468338012695,12,1,0,6,36,6,12,24,1,1,NA,6
"1680",6.62007331848145,12,1,1,16,256,NA,NA,34,0,1,97,5
"1681",6.35784244537354,11,1,0,15,225,2,11,32,0,1,98,1
"1682",5.66642665863037,15,1,1,3,9,17,16,24,0,1,124,6
"1683",5.41164588928223,12,1,1,7,49,15,9,25,1,1,NA,1
"1684",5.89440298080444,10,1,1,8,64,15,9,24,1,1,NA,6
"1685",5.43372201919556,10,1,1,10,100,NA,8,26,1,1,NA,5
"1686",5.45532131195068,9,1,1,11,121,2,9,26,1,1,81,5
"1687",6.1420373916626,14,1,1,4,16,NA,7,24,1,1,NA,1
"1688",7.64156436920166,16,1,1,5,25,NA,NA,27,0,1,60,4
"1689",6.05678415298462,15,1,1,10,100,12,12,31,1,1,NA,1
"1690",6.51914739608765,12,1,1,15,225,8,9,33,0,1,100,4
"1691",5.74620342254639,13,1,0,8,64,18,16,27,0,1,84,6
"1692",6.39859485626221,18,1,1,4,16,7,12,28,0,1,132,1
"1693",6.21460819244385,10,1,1,17,289,6,12,33,0,1,96,1
"1694",5.92692613601685,12,1,1,10,100,6,12,28,0,1,100,6
"1695",6.30991840362549,12,1,1,16,256,2,6,34,1,1,109,1
"1696",6.55393362045288,17,1,1,5,25,NA,12,28,1,0,NA,1
"1697",6.43775177001953,16,1,1,11,121,NA,14,33,1,1,84,1
"1698",6.04737234115601,14,1,1,14,196,NA,6,34,1,1,90,1
"1699",5.87211799621582,11,1,1,11,121,NA,8,28,1,1,NA,1
"1700",6.25190401077271,12,1,1,8,64,9,12,26,0,1,98,6
"1701",5.88332223892212,14,1,1,4,16,9,12,24,0,1,120,1
"1702",5.85507202148438,11,1,1,10,100,NA,7,27,1,1,63,1
"1703",5.68017244338989,12,1,1,13,169,6,5,31,1,1,NA,1
"1704",6.0935697555542,18,1,1,4,16,NA,5,28,1,1,100,1
"1705",5.59842205047607,6,1,1,22,484,6,6,34,1,1,NA,1
"1706",5.95324325561523,14,1,1,8,64,16,13,28,0,1,110,1
"1707",6.08221912384033,12,1,1,9,81,NA,12,27,0,1,83,1
"1708",6.03308629989624,11,1,1,13,169,NA,NA,30,0,1,88,1
"1709",6.17586708068848,11,1,1,14,196,6,NA,31,0,1,98,1
"1710",6.39024066925049,16,1,1,8,64,16,12,30,0,1,113,1
"1711",6.39692974090576,12,1,1,10,100,3,8,28,1,1,103,1
"1712",5.52146100997925,14,1,1,7,49,NA,9,27,1,1,NA,6
"1713",6.27476215362549,12,1,1,13,169,6,10,31,1,1,97,1
"1714",6.38181591033936,12,1,1,8,64,6,10,26,1,1,NA,1
"1715",6.22059011459351,12,1,1,15,225,NA,NA,33,1,0,76,1
"1716",6.16331481933594,11,1,1,8,64,NA,9,25,1,0,NA,1
"1717",7.22548151016235,16,1,1,9,81,12,12,31,0,1,126,4
"1718",5.78382539749146,17,1,1,1,1,17,12,24,0,0,NA,6
"1719",6.35784244537354,14,1,1,5,25,6,12,25,0,1,108,1
"1720",6.55393362045288,12,1,1,7,49,NA,11,25,0,0,127,1
"1721",6.09582471847534,16,1,1,3,9,16,14,25,0,1,112,6
"1722",6.32793664932251,13,1,1,8,64,12,12,27,1,1,99,5
"1723",6.86901426315308,13,1,1,13,169,8,8,32,0,1,94,1
"1724",5.736572265625,12,1,1,8,64,NA,7,26,0,1,NA,6
"1725",7.1459846496582,17,1,1,10,100,16,16,33,0,1,127,1
"1726",6.21460819244385,16,1,1,6,36,16,16,28,0,0,97,5
"1727",6.36818695068359,16,1,1,8,64,16,16,30,0,0,114,6
"1728",4.71849870681763,17,1,1,2,4,16,16,25,0,0,116,6
"1729",6.51174545288086,14,1,1,13,169,13,12,33,0,0,125,1
"1730",7.56164169311523,17,1,1,6,36,14,12,29,0,1,104,1
"1731",5.99146461486816,14,1,1,4,16,12,12,24,1,1,NA,6
"1732",6.13122653961182,12,1,1,7,49,12,12,25,1,1,99,1
"1733",5.5012583732605,12,1,1,12,144,NA,12,30,1,1,NA,6
"1734",5.75257253646851,16,1,1,5,25,12,12,27,1,1,127,1
"1735",6.46302938461304,14,1,1,6,36,8,10,26,0,1,103,1
"1736",6.62007331848145,12,1,1,7,49,8,10,25,0,1,98,1
"1737",5.73009967803955,17,1,1,2,4,18,18,25,0,0,NA,1
"1738",5.85793304443359,17,1,1,6,36,18,16,29,0,0,137,1
"1739",6.13556480407715,18,1,1,3,9,18,16,27,0,0,137,5
"1740",7.05098962783813,15,1,1,13,169,12,12,34,0,0,103,1
"1741",7.46622753143311,16,1,1,12,144,12,12,34,0,1,111,1
"1742",6.64509105682373,17,1,1,10,100,15,12,33,0,0,115,1
"1743",6.59304475784302,15,1,1,8,64,12,11,29,0,0,109,1
"1744",6.60123014450073,18,1,0,6,36,13,17,30,0,1,107,1
"1745",6.21460819244385,16,1,0,3,9,14,13,25,0,1,128,1
"1746",5.89989757537842,16,1,0,2,4,12,12,24,0,1,123,4
"1747",5.80814266204834,13,1,1,5,25,3,3,24,0,1,91,1
"1748",6.58063936233521,12,1,0,15,225,4,8,33,0,1,NA,1
"1749",5.92692613601685,12,1,0,9,81,3,3,27,0,1,89,1
"1750",5.52146100997925,12,1,0,8,64,9,5,26,0,1,NA,1
"1751",5.88887786865234,17,1,0,7,49,4,8,30,0,1,87,1
"1752",5.64544677734375,7,0,0,19,361,NA,4,32,0,1,NA,1
"1753",6.02827835083008,12,0,0,16,256,NA,18,34,0,1,NA,1
"1754",6.25766754150391,16,0,0,5,25,8,11,27,0,1,101,1
"1755",6.55961513519287,12,0,0,15,225,11,11,33,0,1,90,1
"1756",6.0137152671814,16,0,0,4,16,10,11,26,0,1,104,1
"1757",6.03068542480469,12,0,0,6,36,7,12,24,0,1,105,1
"1758",6.66695690155029,12,0,1,12,144,NA,8,30,0,0,100,6
"1759",6.35784244537354,16,0,0,5,25,12,16,27,0,1,111,1
"1760",6.16961050033569,16,0,0,2,4,16,12,24,0,1,95,1
"1761",6.43775177001953,17,0,1,4,16,13,16,27,0,1,125,6
"1762",6.22455835342407,17,0,0,1,1,12,16,24,0,1,95,4
"1763",5.6594820022583,12,0,0,14,196,1,8,32,0,1,NA,1
"1764",6.21460819244385,12,0,1,6,36,6,8,24,0,1,NA,1
"1765",6.21460819244385,8,0,1,13,169,7,8,27,0,1,NA,4
"1766",5.85793304443359,12,0,0,9,81,7,12,27,0,1,NA,1
"1767",6.13556480407715,13,0,0,5,25,12,11,24,0,1,NA,1
"1768",6.30627536773682,13,0,0,11,121,6,1,30,1,1,NA,6
"1769",5.54126358032227,12,0,0,10,100,6,3,28,1,1,NA,1
"1770",6.2614917755127,13,0,1,5,25,4,1,24,1,1,NA,6
"1771",5.67675399780273,12,0,0,15,225,5,9,33,1,1,NA,1
"1772",5.92692613601685,14,0,1,8,64,7,7,28,0,1,NA,1
"1773",6.27098846435547,18,0,1,8,64,7,11,32,0,1,NA,6
"1774",6.81234502792358,16,0,0,3,9,10,12,25,0,1,124,6
"1775",5.86646795272827,9,0,1,13,169,NA,7,28,0,1,NA,1
"1776",7.05185556411743,14,0,1,8,64,12,12,28,0,1,107,1
"1777",5.52146100997925,8,0,1,20,400,NA,NA,34,0,1,NA,4
"1778",6.6605749130249,13,0,1,9,81,12,12,28,0,1,107,1
"1779",6.03068542480469,13,0,1,12,144,16,12,31,0,1,110,6
"1780",5.89715385437012,13,1,0,10,100,7,11,29,1,1,80,1
"1781",5.92692613601685,13,1,1,8,64,NA,11,27,1,1,91,1
"1782",5.92692613601685,15,1,0,3,9,7,11,24,1,1,NA,1
"1783",5.88053321838379,16,1,0,6,36,NA,5,28,1,1,96,1
"1784",5.70378255844116,7,1,0,18,324,NA,2,31,1,1,NA,2
"1785",6.26909637451172,14,1,0,5,25,16,16,25,0,1,102,1
"1786",5.70044374465942,12,1,0,16,256,NA,NA,34,0,1,93,6
"1787",6.10924768447876,8,1,0,18,324,0,8,32,1,1,NA,1
"1788",6.29156923294067,14,1,0,5,25,6,10,25,1,1,NA,1
"1789",6.26909637451172,8,1,0,15,225,1,6,29,0,1,NA,1
"1790",6.64509105682373,12,1,0,12,144,NA,12,30,0,1,81,1
"1791",5.28826713562012,12,1,1,8,64,5,8,26,1,0,NA,6
"1792",5.99146461486816,12,1,1,6,36,2,3,24,1,0,NA,6
"1793",6.62406539916992,12,1,1,10,100,NA,6,28,1,0,NA,6
"1794",6.09807443618774,12,1,1,6,36,NA,NA,24,1,0,NA,6
"1795",5.48063898086548,9,1,0,15,225,3,5,30,1,1,NA,1
"1796",5.11799383163452,3,1,0,16,256,NA,5,25,1,1,NA,1
"1797",6.09807443618774,12,1,1,6,36,9,7,24,0,1,NA,1
"1798",5.52146100997925,10,1,0,10,100,3,4,26,1,1,NA,1
"1799",6.16331481933594,12,1,0,8,64,10,12,26,0,1,99,1
"1800",5.99146461486816,16,1,0,6,36,16,16,28,0,1,122,1
"1801",5.98645210266113,18,1,0,0,0,16,16,24,0,1,94,6
"1802",5.85793304443359,12,1,1,7,49,3,5,25,1,0,NA,1
"1803",6.25958156585693,12,1,0,15,225,NA,NA,33,1,1,93,1
"1804",5.59842205047607,10,1,0,15,225,4,8,31,1,1,NA,1
"1805",5.736572265625,9,1,0,15,225,NA,1,30,1,1,NA,1
"1806",5.70378255844116,6,1,0,19,361,NA,NA,31,1,1,NA,2
"1807",5.78382539749146,12,1,0,10,100,NA,NA,28,1,1,69,1
"1808",6.80239486694336,12,1,1,6,36,18,12,24,0,1,NA,1
"1809",6.62007331848145,13,0,1,7,49,12,12,26,0,1,102,1
"1810",5.65248918533325,8,0,1,12,144,NA,6,26,1,1,NA,1
"1811",5.62762117385864,12,0,1,6,36,12,12,24,0,1,NA,1
"1812",6.21460819244385,13,0,1,10,100,13,10,29,1,1,NA,1
"1813",6.55108022689819,8,0,1,16,256,5,8,30,0,1,NA,1
"1814",5.70378255844116,9,0,1,11,121,5,8,26,0,1,NA,1
"1815",5.97126197814941,8,0,1,20,400,5,8,34,0,1,NA,1
"1816",6.23636960983276,12,0,1,16,256,5,12,34,0,1,95,1
"1817",6.43615055084229,16,0,1,9,81,8,11,31,0,1,98,6
"1818",5.49716806411743,12,0,1,9,81,NA,NA,27,1,1,84,1
"1819",5.89440298080444,12,0,1,9,81,7,NA,27,0,1,88,1
"1820",6.40687990188599,16,0,1,5,25,NA,4,27,0,1,109,5
"1821",6.63331842422485,12,0,1,7,49,NA,9,25,0,1,115,1
"1822",5.95324325561523,14,0,1,11,121,12,12,31,0,1,105,1
"1823",6.2045578956604,12,0,1,14,196,8,8,32,1,1,NA,1
"1824",6.71901321411133,16,0,1,5,25,8,10,27,0,1,90,1
"1825",6.00141477584839,12,0,1,7,49,NA,12,25,0,1,92,1
"1826",5.58724880218506,15,0,0,6,36,10,12,27,0,1,113,6
"1827",6.0867748260498,12,0,0,16,256,5,8,34,0,1,82,1
"1828",5.92692613601685,14,0,0,8,64,NA,12,28,0,1,105,6
"1829",5.70711040496826,10,0,0,8,64,2,8,24,0,1,NA,1
"1830",6.48920488357544,12,0,0,16,256,8,12,34,0,1,95,1
"1831",6.24222326278687,15,0,1,3,9,7,10,24,1,0,92,4
"1832",5.70378255844116,12,0,0,8,64,NA,7,26,1,1,NA,6
"1833",5.43807935714722,12,0,0,8,64,10,7,26,1,1,NA,6
"1834",5.56068181991577,10,0,0,15,225,NA,NA,31,1,1,NA,6
"1835",5.72031164169312,12,0,0,6,36,8,9,24,1,1,NA,1
"1836",6.06378507614136,8,0,0,17,289,0,0,31,1,1,NA,1
"1837",5.56068181991577,8,0,0,10,100,0,0,24,1,1,NA,1
"1838",6.35784244537354,16,0,1,2,4,12,12,24,0,1,140,6
"1839",6.05208921432495,11,0,0,12,144,4,2,29,1,1,NA,1
"1840",5.75257253646851,12,0,0,7,49,4,2,25,1,1,NA,1
"1841",5.92692613601685,13,0,0,10,100,7,10,29,0,1,85,1
"1842",6.21460819244385,9,0,0,18,324,1,2,33,1,1,NA,1
"1843",6.21460819244385,12,0,1,7,49,1,6,25,0,1,116,4
"1844",5.85793304443359,12,0,1,14,196,3,1,32,1,1,85,1
"1845",6.26339817047119,10,0,1,13,169,3,1,29,1,1,85,1
"1846",6.21460819244385,17,0,0,3,9,13,12,26,0,1,NA,1
"1847",5.95324325561523,16,0,1,3,9,13,12,25,0,1,122,1
"1848",4.60517024993896,9,1,1,10,100,12,8,25,1,1,NA,1
"1849",5.70378255844116,15,1,1,5,25,6,7,26,1,1,74,1
"1850",5.23644208908081,12,1,1,6,36,6,7,24,1,1,NA,6
"1851",5.87211799621582,8,1,1,19,361,NA,3,33,1,1,NA,1
"1852",5.58724880218506,12,1,1,7,49,4,4,25,1,1,110,1
"1853",5.58724880218506,12,1,1,10,100,6,7,28,1,1,NA,1
"1854",6.37331962585449,12,1,1,16,256,8,8,34,0,1,NA,1
"1855",5.92692613601685,12,1,0,6,36,NA,5,24,1,1,NA,4
"1856",5.84643888473511,12,1,0,13,169,NA,NA,31,1,1,NA,5
"1857",6.30078601837158,16,1,1,6,36,14,12,28,0,1,123,1
"1858",6.33150196075439,14,1,1,5,25,14,12,25,0,1,122,1
"1859",6.35784244537354,12,1,1,8,64,12,12,26,0,0,86,1
"1860",6.79122161865234,15,1,1,5,25,10,12,26,0,0,80,1
"1861",6.43775177001953,13,1,0,7,49,6,NA,26,0,1,96,1
"1862",6.03068542480469,13,1,0,7,49,6,12,26,0,1,112,6
"1863",6.5264949798584,6,1,0,19,361,4,NA,31,0,1,NA,1
"1864",6.43775177001953,11,0,1,13,169,NA,9,30,1,1,NA,1
"1865",5.736572265625,9,0,1,12,144,NA,NA,27,1,1,NA,6
"1866",6.49828195571899,12,0,1,10,100,NA,NA,28,1,1,77,1
"1867",5.65599203109741,11,0,1,15,225,NA,NA,32,0,1,92,1
"1868",6.39692974090576,12,0,1,8,64,NA,NA,26,1,1,NA,1
"1869",6.60934925079346,16,0,1,7,49,12,12,29,1,0,89,5
"1870",5.41610050201416,11,0,1,10,100,2,5,27,1,1,NA,6
"1871",6.43454647064209,12,0,1,16,256,NA,8,34,0,1,87,1
"1872",6.40191698074341,12,0,1,6,36,NA,8,24,0,1,NA,6
"1873",6.30991840362549,12,0,1,11,121,11,10,29,0,1,95,1
"1874",6.68586111068726,16,0,0,5,25,10,12,27,0,1,117,1
"1875",5.7990927696228,14,1,1,10,100,12,12,30,0,1,67,1
"1876",6.52795791625977,16,1,1,12,144,4,12,34,0,1,112,1
"1877",6.90775537490845,15,1,1,8,64,18,12,29,0,0,119,6
"1878",6.99485015869141,16,1,1,8,64,NA,NA,30,0,1,103,6
"1879",6.16541767120361,13,1,1,5,25,NA,10,24,1,1,NA,4
"1880",6.21460819244385,12,1,1,6,36,NA,3,24,1,1,NA,6
"1881",6.85646200180054,14,1,1,5,25,6,10,25,1,1,NA,1
"1882",7.04053640365601,18,1,1,6,36,14,12,30,1,1,NA,1
"1883",6.10924768447876,12,1,1,14,196,NA,9,32,1,1,74,1
"1884",6.10479307174683,12,1,1,7,49,7,12,25,0,1,NA,1
"1885",5.88887786865234,16,1,1,5,25,12,12,27,0,1,112,6
"1886",6.28226661682129,13,1,1,5,25,12,12,24,0,1,NA,1
"1887",6.42324686050415,17,1,1,2,4,6,8,25,0,1,102,1
"1888",6.1944055557251,14,1,1,4,16,17,14,24,0,1,NA,6
"1889",6.02827835083008,12,1,1,8,64,8,9,26,0,1,95,1
"1890",5.52146100997925,13,0,1,5,25,NA,9,24,1,1,NA,6
"1891",6.21460819244385,13,0,0,9,81,9,6,28,0,1,81,1
"1892",7.05185556411743,18,0,1,4,16,10,10,28,0,1,124,1
"1893",6.26339817047119,12,0,0,14,196,8,7,32,0,1,89,1
"1894",5.70378255844116,11,0,1,7,49,NA,12,24,0,1,NA,1
"1895",5.73009967803955,9,0,0,11,121,8,12,26,0,1,NA,1
"1896",6.43775177001953,8,0,0,15,225,8,12,29,0,1,91,1
"1897",5.85793304443359,13,0,1,5,25,8,7,24,0,1,117,6
"1898",6.51174545288086,16,0,0,8,64,7,11,30,0,1,109,1
"1899",6.32435894012451,13,0,0,9,81,NA,7,28,0,1,NA,1
"1900",5.86078643798828,12,0,0,10,100,6,7,28,1,1,88,1
"1901",6.58340930938721,12,0,1,10,100,5,9,28,1,0,67,1
"1902",6.34388065338135,15,0,0,6,36,9,12,27,1,1,81,1
"1903",5.48063898086548,11,0,1,8,64,6,12,25,1,1,81,6
"1904",6.10924768447876,8,0,0,18,324,7,4,32,0,1,NA,1
"1905",5.82304573059082,11,0,0,16,256,3,3,33,1,1,NA,1
"1906",5.66296052932739,10,0,0,13,169,0,7,29,1,1,NA,1
"1907",6.02344751358032,17,1,0,1,1,12,12,24,0,1,119,1
"1908",6.74288082122803,12,1,0,11,121,8,12,29,0,1,83,1
"1909",6.77308034896851,16,1,0,10,100,7,16,32,0,1,101,1
"1910",5.68697547912598,11,1,0,12,144,12,NA,29,1,1,NA,1
"1911",5.70378255844116,8,1,0,12,144,NA,NA,26,1,1,NA,4
"1912",5.66642665863037,16,1,1,4,16,9,12,26,1,1,NA,1
"1913",5.69709348678589,9,1,0,14,196,6,14,29,1,1,NA,2
"1914",5.88887786865234,5,1,0,21,441,2,5,32,1,1,NA,1
"1915",7.0003342628479,12,1,1,12,144,NA,NA,30,1,0,NA,1
"1916",6.1420373916626,16,1,1,11,121,NA,8,33,1,0,NA,1
"1917",5.57973003387451,14,1,0,7,49,NA,8,27,1,1,75,1
"1918",6.73221063613892,16,1,1,8,64,12,12,30,0,1,109,1
"1919",6.35784244537354,16,1,0,9,81,8,14,31,0,1,111,1
"1920",5.41610050201416,10,1,0,11,121,5,5,27,1,1,NA,1
"1921",5.45958566665649,12,1,0,7,49,5,5,25,1,1,NA,1
"1922",5.52146100997925,12,1,1,8,64,2,8,26,1,1,NA,1
"1923",5.27811479568481,12,1,0,10,100,4,1,28,0,1,104,1
"1924",6.16331481933594,12,1,0,14,196,0,4,32,1,1,72,1
"1925",6.21460819244385,11,1,0,9,81,7,4,26,0,1,87,4
"1926",5.81114101409912,8,1,0,15,225,NA,1,29,1,1,NA,1
"1927",6.11809730529785,10,1,0,11,121,NA,1,27,1,1,NA,4
"1928",6.8511848449707,16,1,1,3,9,16,12,25,0,1,106,1
"1929",5.67332315444946,13,1,0,5,25,8,16,24,0,1,NA,1
"1930",6.25382900238037,16,1,0,5,25,8,10,27,0,1,118,6
"1931",6.16120719909668,15,1,0,7,49,5,11,28,0,1,103,1
"1932",5.69035959243774,8,1,0,18,324,8,6,32,0,1,NA,1
